project,pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Nb_Comments,Nb_Commits,LC_added,LC_deleted,classes
homebrew-cask,19785,1,0.64,1,0.07,0,1,4,4,0
homebrew-cask,1855,1,0.86,1,0.03,0,2,19,0,0
homebrew-cask,21020,1,0.82,0,0.37,0,0,0,0,0
homebrew-cask,10341,1,0.67,1,0.89,0,1,2,2,0
homebrew-cask,16634,0,0.48,0,0.02,0,0,0,0,0
homebrew-cask,21365,1,0.69,1,0.16,5,0,0,0,0
homebrew-cask,9453,1,0.5,1,0.02,0,0,0,0,0
homebrew-cask,35371,1,0.48,0,0.24,0,0,0,0,0
homebrew-cask,9898,1,0.5,0,2.74,0,0,0,0,0
homebrew-cask,14233,0,0.43,1,1.81,0,0,8,6,1
homebrew-cask,23778,1,0.64,0,0.01,0,1,2,2,0
homebrew-cask,30635,0,0.6,1,0.09,0,1,1,1,0
homebrew-cask,17505,0,0,1,0,0,0,4,4,1
homebrew-cask,14679,0,0.64,1,0.02,1,1,2,2,0
homebrew-cask,29935,1,0.87,0,0,0,0,0,0,0
homebrew-cask,28456,1,0.64,1,0,0,1,3,3,0
homebrew-cask,33614,0,0.84,1,0.02,0,0,1,1,1
homebrew-cask,31529,0,0.67,1,0.06,0,0,18,0,1
homebrew-cask,24997,0,0.89,0,0.04,0,0,0,0,1
homebrew-cask,23137,0,0.64,1,0.14,0,0,4,4,1
homebrew-cask,5465,0,0.33,1,0,1,1,1,1,0
homebrew-cask,23977,1,0.75,1,0.02,0,1,2,2,0
homebrew-cask,1605,1,0.94,1,0,0,1,1,1,0
homebrew-cask,18211,0,0.48,1,0.05,0,1,3,3,0
homebrew-cask,1418,1,0.83,0,0.18,0,2,7,0,0
homebrew-cask,3184,0,0.83,0,0,0,0,0,0,1
homebrew-cask,20233,0,0.64,1,0.01,0,1,3,3,0
homebrew-cask,28879,1,0.8,10,0.07,0,2,20,0,0
homebrew-cask,5186,1,0.86,1,0.03,0,0,0,0,0
homebrew-cask,23832,1,0.64,1,0.01,0,1,7,12,0
homebrew-cask,30251,0,0.67,1,0,0,0,17,0,1
homebrew-cask,10665,0,0.67,1,5.08,0,3,3,3,0
homebrew-cask,19689,0,0.48,1,0.08,1,1,1,1,0
homebrew-cask,18125,0,0.64,1,0.03,1,1,3,3,0
homebrew-cask,17109,0,0.48,0,0.02,0,0,0,0,0
homebrew-cask,23608,1,0.64,1,0.06,0,1,3,3,0
homebrew-cask,4990,0,0.97,1,418.76,0,1,1,1,0
homebrew-cask,35755,1,0.84,0,0.19,0,0,0,0,0
homebrew-cask,5331,1,0.83,0,0.6,0,1,2,2,0
homebrew-cask,21841,0,0.6,0,0.26,0,0,0,0,0
homebrew-cask,4087,1,0.83,0,0,0,0,0,0,0
homebrew-cask,34161,1,0.81,13,0.01,0,13,16,18,0
homebrew-cask,7735,1,0.84,1,0.08,0,1,3,3,0
homebrew-cask,13937,0,0.61,1,0.07,0,1,2,2,0
homebrew-cask,11957,1,0.64,1,0.44,0,1,6,6,0
homebrew-cask,1494,1,0.8,1,0.02,0,1,7,0,0
homebrew-cask,1786,1,0.67,0,0.06,0,1,1,1,0
homebrew-cask,28640,1,0.89,1,0.09,0,1,2,4,0
homebrew-cask,27625,1,0.89,1,0,0,1,3,3,0
homebrew-cask,25065,1,0.64,1,0.05,0,1,3,3,0
homebrew-cask,14225,0,0.64,1,0.01,0,1,2,2,0
homebrew-cask,26470,1,0.89,1,0.02,0,1,1,1,0
homebrew-cask,12228,0,0.64,1,0.1,0,1,2,2,0
homebrew-cask,32122,1,0.89,0,0.19,0,0,0,0,0
homebrew-cask,27760,1,0.89,0,0.53,0,1,4,2,0
homebrew-cask,23392,1,0.5,0,0.16,1,1,15,0,0
homebrew-cask,30324,1,0.89,1,0.53,0,1,5,7,0
homebrew-cask,18227,0,0.19,0,0.14,0,1,2,0,0
homebrew-cask,10954,0,0.67,1,0.01,0,0,2,2,1
homebrew-cask,15989,0,0.64,1,0,0,1,2,2,0
homebrew-cask,33525,1,0.69,1,0.5,0,1,1,1,0
homebrew-cask,16186,0,0.48,0,0.06,0,1,3,2,0
homebrew-cask,17983,0,0.48,0,0,0,0,0,0,1
homebrew-cask,29900,1,0.64,1,0.06,0,1,3,3,0
homebrew-cask,11508,1,0.63,1,0.28,0,1,2,2,0
homebrew-cask,3736,1,0.82,1,0.33,1,1,7,0,0
homebrew-cask,33045,1,0.69,1,0.1,0,1,3,3,0
homebrew-cask,12337,0,0.65,1,3.26,2,1,2,2,0
homebrew-cask,11596,1,0.64,1,0.04,0,1,2,2,0
homebrew-cask,19625,0,0.48,1,0.17,1,1,3,3,0
homebrew-cask,29985,1,0.89,0,0.59,0,0,0,0,0
homebrew-cask,34959,0,0.84,0,0.52,0,0,0,0,0
homebrew-cask,9281,0,0.63,0,0.06,0,0,0,0,0
homebrew-cask,28835,1,0.95,0,0.01,0,0,0,0,0
homebrew-cask,22644,1,0,1,0.92,0,1,12,0,0
homebrew-cask,1657,1,0.83,1,2.04,0,1,0,14,0
homebrew-cask,6933,1,0.65,1,0,0,0,0,0,0
homebrew-cask,23156,0,0.64,1,0.07,0,0,4,4,1
homebrew-cask,33622,0,0.84,1,0.02,0,0,1,1,1
homebrew-cask,3126,1,0.83,0,0.06,0,0,0,0,0
homebrew-cask,30661,1,0.69,1,0.31,0,1,3,3,0
homebrew-cask,23211,1,0.53,1,0.07,0,1,2,2,0
homebrew-cask,26254,1,0.89,1,0.06,0,1,4,4,0
homebrew-cask,35422,1,0.64,1,0,0,1,3,3,0
homebrew-cask,33618,0,0.84,1,0.02,0,0,1,1,1
homebrew-cask,5432,1,0.78,0,0.2,0,1,9,0,0
homebrew-cask,32050,1,0.89,1,0.16,0,1,6,4,0
homebrew-cask,442,1,0.89,0,0.01,0,0,0,0,0
homebrew-cask,8130,1,0.48,0,2.42,0,1,0,1,0
homebrew-cask,27903,1,0.89,1,0.01,0,1,4,4,0
homebrew-cask,25267,1,0.5,1,0.13,1,0,0,0,0
homebrew-cask,35331,0,0.84,0,0.03,0,0,0,0,1
homebrew-cask,26388,1,0.8,0,0.14,0,0,0,0,0
homebrew-cask,12060,0,0.13,0,0.08,0,1,3,3,0
homebrew-cask,29121,1,0.64,1,0.3,0,1,3,3,0
homebrew-cask,23827,1,0.69,1,0.04,0,0,0,0,0
homebrew-cask,31201,0,0.67,1,0,0,1,2,2,0
homebrew-cask,25049,1,0.95,0,0.15,0,0,0,0,0
homebrew-cask,12131,0,0.13,0,9.9,0,0,0,0,1
homebrew-cask,11582,1,0.75,1,0.01,0,0,0,0,0
homebrew-cask,3430,0,0.67,1,0.65,0,0,3,3,1
homebrew-cask,33608,0,0.84,1,0.03,0,0,1,1,1
homebrew-cask,12246,0,0.33,48,0.02,0,0,170,135,1
homebrew-cask,5440,1,0.48,0,0,0,1,3,3,0
homebrew-cask,17296,1,0.17,0,0.02,1,0,0,0,0
homebrew-cask,4817,1,0.67,0,0.16,0,1,5,0,0
homebrew-cask,13128,0,0.48,0,0.04,0,0,0,0,0
homebrew-cask,650,1,0.87,1,0,0,3,5,5,0
homebrew-cask,24631,1,0.64,1,0.15,0,1,3,3,0
homebrew-cask,10308,0,0.76,0,0,0,1,2,2,0
homebrew-cask,34137,1,0.69,1,0.29,0,1,1,1,0
homebrew-cask,17046,0,0.48,0,0.02,1,0,0,0,0
homebrew-cask,31785,1,0.89,1,0.01,0,1,2,2,0
homebrew-cask,21721,1,0.48,0,0.15,0,0,0,0,0
homebrew-cask,30251,0,0.67,1,0,0,0,17,0,1
homebrew-cask,31125,0,0.79,1,0,0,0,3,3,1
homebrew-cask,4730,1,0.96,2,0.02,0,1,97,0,0
homebrew-cask,28079,1,0.89,1,0.17,0,1,2,2,0
homebrew-cask,34804,0,0.84,0,0.04,0,0,0,0,1
homebrew-cask,29065,1,0.89,1,0,0,1,1,1,0
homebrew-cask,20823,1,0.5,0,0.17,0,1,1,1,0
homebrew-cask,32406,1,0.64,1,0,0,1,3,3,0
homebrew-cask,18591,0,0.48,1,0.01,0,1,1,1,0
homebrew-cask,10921,0,0.25,1,0.64,0,2,2,2,0
homebrew-cask,19320,0,0.64,1,0,0,1,3,3,0
homebrew-cask,24882,1,0.64,1,0.02,0,1,3,3,0
homebrew-cask,4674,1,0.97,70,0.33,0,2,22,5,0
homebrew-cask,26375,0,0.5,1,0.11,1,0,4,2,1
homebrew-cask,7054,1,0.79,1,0,0,0,0,0,0
homebrew-cask,2638,1,0.74,0,0.03,0,1,30,0,0
homebrew-cask,2684,0,0.6,1,0.13,0,0,7,0,1
homebrew-cask,13514,0,0.64,20,0.01,0,1,3,3,0
homebrew-cask,7594,1,0.97,1,0.04,0,1,1,1,0
homebrew-cask,16812,0,0.3,1,0.2,0,1,1,1,0
homebrew-cask,30917,1,0.95,1,0.49,0,1,2,2,0
homebrew-cask,32411,1,0.64,1,0.01,0,1,3,3,0
homebrew-cask,13083,0,0.32,0,0.01,1,0,0,0,0
homebrew-cask,35603,1,0.84,1,0.02,0,1,3,3,0
homebrew-cask,26498,0,0.71,1,0.12,0,0,1,1,1
homebrew-cask,3073,1,0.97,3,4.15,0,0,0,0,0
homebrew-cask,843,1,0.96,1,0,0,0,0,0,0
homebrew-cask,2705,1,0.97,2,26.71,0,1,1,1,0
homebrew-cask,20393,0,0.63,0,0.69,0,0,0,0,0
homebrew-cask,8609,1,0.69,0,0.04,0,0,0,0,0
homebrew-cask,2922,1,0.83,0,0,0,1,13,0,0
homebrew-cask,17179,0,0.48,0,0.02,1,0,0,0,0
homebrew-cask,10422,1,0.64,0,0.02,0,1,2,2,0
homebrew-cask,10507,0,0.33,1,0.02,0,0,0,0,0
homebrew-cask,18705,0,0.48,0,0.06,1,0,0,0,0
homebrew-cask,2577,1,0.89,0,0.02,0,1,13,9,0
homebrew-cask,32367,0,0.75,1,0,1,0,1,1,1
homebrew-cask,23768,0,0.33,1,1.25,1,1,2,2,0
homebrew-cask,25005,0,0.89,0,0.01,0,0,0,0,1
homebrew-cask,12246,0,0.33,48,0.02,0,0,170,135,1
homebrew-cask,11830,1,0.64,1,0.1,0,1,2,2,0
homebrew-cask,10777,1,0.67,0,0.24,0,1,4,4,0
homebrew-cask,12414,1,0.48,0,5.23,0,0,0,0,0
homebrew-cask,33085,0,0.69,1,0.07,1,1,1,1,0
homebrew-cask,9288,1,0.75,1,0.05,0,1,2,2,0
homebrew-cask,10409,0,0.59,0,0.59,1,0,0,0,1
homebrew-cask,22929,1,0.5,1,0.14,0,1,11,0,0
homebrew-cask,33098,0,0.69,1,0.05,1,1,1,1,0
homebrew-cask,20776,1,0.82,0,0.17,0,0,0,0,0
homebrew-cask,26360,1,0.89,1,0.36,0,1,3,3,0
homebrew-cask,20987,1,0.64,1,0.01,0,1,3,3,0
homebrew-cask,4039,1,0.97,1,0.95,0,0,0,0,0
homebrew-cask,14408,0,0.3,0,0.01,0,0,0,0,1
homebrew-cask,16781,0,0.65,1,0.02,0,0,0,0,0
homebrew-cask,13399,0,0.43,1,0.23,0,1,2,2,0
homebrew-cask,2672,1,0.97,1,34.59,0,0,0,0,0
homebrew-cask,32226,1,0.84,1,0.03,0,1,3,3,0
homebrew-cask,6642,1,0.85,1,0.32,0,0,0,0,0
homebrew-cask,28075,0,0.67,1,0.01,0,0,11,0,1
homebrew-cask,12620,0,0.64,1,0.08,0,1,11,0,0
homebrew-cask,11370,1,0.38,1,0.01,0,0,0,0,0
homebrew-cask,35699,1,0.69,1,0.01,0,1,1,1,0
homebrew-cask,3304,1,0.97,2,0.01,0,1,1,1,0
homebrew-cask,12131,0,0.13,0,9.9,0,0,0,0,1
homebrew-cask,35505,1,0.67,1,0.31,0,1,3,3,0
homebrew-cask,8374,1,0.71,1,0.01,0,0,0,0,0
homebrew-cask,12117,0,0.69,0,0.42,1,1,2,2,0
homebrew-cask,18469,1,0.78,0,0.09,0,1,3,3,0
homebrew-cask,3493,1,0.9,1,0,0,0,0,0,0
homebrew-cask,4663,1,0.4,1,0.01,0,1,3,3,0
homebrew-cask,282,1,0.96,1,0.03,0,0,0,0,0
homebrew-cask,23468,1,0.5,1,0.02,0,1,2,2,0
homebrew-cask,8544,0,0.59,0,0.29,2,0,0,0,1
homebrew-cask,12726,0,0,1,0.02,1,1,4,0,0
homebrew-cask,8023,1,0.97,1,0.92,0,1,10,8,0
homebrew-cask,33007,1,0.84,0,0.19,0,0,0,0,0
homebrew-cask,4791,1,0.83,1,0.03,0,0,0,0,0
homebrew-cask,23143,0,0.64,1,0.12,0,0,1,1,1
homebrew-cask,8517,1,0.78,0,0.05,0,0,0,0,0
homebrew-cask,22680,1,0.71,1,0.08,0,2,145,169,0
homebrew-cask,20734,1,0.64,1,0.01,0,1,3,3,0
homebrew-cask,1229,1,0.67,1,0.01,0,1,7,0,0
homebrew-cask,26647,0,0,0,0.12,0,0,0,0,1
homebrew-cask,2558,1,0.5,0,0.04,0,1,114,10,0
homebrew-cask,15747,0,0.13,0,0.01,1,1,3,9,0
homebrew-cask,28214,1,0.89,1,0,0,1,3,3,0
homebrew-cask,15068,0,0.64,1,0.01,1,1,3,3,0
homebrew-cask,21373,0,0.33,0,0.86,0,0,0,0,1
homebrew-cask,26948,1,0.95,0,0.03,0,0,0,0,0
homebrew-cask,22107,0,0.48,1,0.05,1,0,0,0,0
homebrew-cask,20157,0,0,0,0.08,0,1,2,2,0
homebrew-cask,24262,1,0.64,1,0.01,0,1,3,3,0
homebrew-cask,30447,0,0.33,1,0.13,1,0,4,4,1
homebrew-cask,25606,1,0.88,1,0.2,0,1,3,3,0
homebrew-cask,10891,0,0.33,0,0,0,0,0,0,1
homebrew-cask,25009,0,0.89,0,0,0,0,0,0,1
homebrew-cask,29855,1,0.64,1,0,0,1,3,3,0
homebrew-cask,4681,1,0.96,1,0.07,0,0,0,0,0
homebrew-cask,9272,1,0.74,2,0.38,0,1,12,5,0
homebrew-cask,22468,1,0.67,1,0.31,2,1,1,1,0
homebrew-cask,22268,0,0.69,0,0.03,0,0,0,0,0
homebrew-cask,24883,1,0.64,0,0.27,0,1,3,3,0
homebrew-cask,24260,0,0.71,1,0.02,1,0,20,0,1
homebrew-cask,4751,0,0.75,0,0.58,0,0,0,0,1
homebrew-cask,10782,0,0.54,1,0.08,0,1,11,0,0
homebrew-cask,5457,1,0.79,1,0.01,0,1,15,0,0
homebrew-cask,11938,1,0.67,1,4.92,0,0,0,0,0
homebrew-cask,32641,1,0.89,1,0,0,1,4,4,0
homebrew-cask,19923,0,0.7,0,0.06,2,0,0,0,0
homebrew-cask,5352,0,0.4,2,1.85,4,0,18,0,1
homebrew-cask,28978,0,0.32,1,0.01,0,1,10,0,0
homebrew-cask,32153,1,0.5,1,0.13,0,1,3,3,0
homebrew-cask,6224,1,0.97,674,0.05,0,1,26,14,0
homebrew-cask,21875,1,0.5,1,0.11,0,2,4,17,0
homebrew-cask,15289,0,0.42,0,0.01,2,0,0,0,1
homebrew-cask,30747,1,0.6,1,0.39,0,1,2,2,0
homebrew-cask,23138,0,0.64,1,0.13,0,0,1,1,1
homebrew-cask,31995,1,0.84,1,0.22,0,1,2,2,0
homebrew-cask,8904,1,0.48,0,0,0,0,0,0,0
homebrew-cask,9285,0,0.48,0,0,1,1,11,0,0
homebrew-cask,17471,1,0.5,1,0.19,0,0,0,0,0
homebrew-cask,13951,0,0.17,0,0.05,0,0,0,0,0
homebrew-cask,26457,1,0.89,1,0.01,0,1,1,1,0
homebrew-cask,34704,1,0.89,1,0.01,1,1,2,2,0
homebrew-cask,20501,1,0.64,1,0.01,0,1,2,2,0
homebrew-cask,7709,0,0.57,0,0.04,0,1,3,3,0
homebrew-cask,4251,1,0.74,0,0,0,1,7,0,0
homebrew-cask,14193,0,0.32,0,5.34,0,1,3,3,0
homebrew-cask,22005,1,0.91,1,0.06,0,1,2,2,0
homebrew-cask,33616,0,0.84,1,0.02,0,0,1,1,1
homebrew-cask,23145,0,0.64,1,0.13,0,0,1,1,1
homebrew-cask,8041,0,0,1,0.01,0,0,0,0,0
homebrew-cask,22661,0,0.65,1,0.08,0,1,12,0,0
homebrew-cask,23896,1,0.64,0,0.17,0,1,28,0,0
homebrew-cask,20463,1,0.64,1,0.02,0,1,3,3,0
homebrew-cask,7626,0,0.5,1,0.02,0,0,0,0,0
homebrew-cask,16483,0,0.48,0,0.02,0,0,0,0,1
homebrew-cask,27740,1,0.88,0,0.07,0,2,3,3,0
homebrew-cask,32175,1,0.95,1,0.23,0,1,4,4,0
homebrew-cask,30967,1,0.84,1,0.36,0,1,3,3,0
homebrew-cask,28663,1,0.48,1,0.04,0,1,9,11,0
homebrew-cask,24704,1,0.89,0,0.5,0,0,0,0,0
homebrew-cask,14403,1,0.53,0,0.12,0,1,0,2,0
homebrew-cask,25984,1,0.42,0,0.34,0,0,0,0,0
homebrew-cask,16804,0,0.3,1,0.21,0,1,1,1,0
homebrew-cask,23547,0,0.88,2,1.66,0,0,0,0,0
homebrew-cask,13715,0,0.25,1,0.07,0,0,0,0,0
homebrew-cask,30587,1,0.75,1,0.07,0,1,2,2,0
homebrew-cask,25026,1,0.95,1,0.23,0,0,0,0,0
homebrew-cask,7111,0,0.8,1,0,0,0,5,10,1
homebrew-cask,33602,0,0.84,1,0.03,0,0,1,1,1
homebrew-cask,31808,1,0.84,1,0.47,0,1,2,2,0
homebrew-cask,28321,1,0.86,1,0.06,0,1,3,3,0
homebrew-cask,12215,0,0.36,1,0.42,0,0,0,0,0
homebrew-cask,22145,0,0.48,0,0.03,0,0,0,0,0
homebrew-cask,379,1,0.78,1,0.59,0,1,7,0,0
homebrew-cask,20722,0,0.25,1,10.76,3,0,19,0,1
homebrew-cask,13482,0,0.33,0,0.44,0,0,0,0,1
homebrew-cask,23096,0,0.64,1,0.01,0,1,1,1,0
homebrew-cask,4847,1,0.97,8,15.9,0,1,3,3,0
homebrew-cask,23120,0,0.64,1,0.17,0,0,3,3,1
homebrew-cask,14991,0,0.33,4,0.13,0,1,3,4,0
homebrew-cask,28914,1,0.89,1,0.29,0,1,2,2,0
homebrew-cask,23274,1,0.75,1,0.02,0,0,0,0,0
homebrew-cask,9374,1,0.5,4,1.05,0,0,0,0,0
homebrew-cask,34930,1,0.89,1,0.66,0,1,3,3,0
homebrew-cask,33701,0,0.84,1,0,0,1,1,1,0
homebrew-cask,15896,0,0.33,1,0.01,0,0,0,0,0
homebrew-cask,20292,1,0.48,0,0,0,1,2,2,0
homebrew-cask,32367,0,0.75,1,0,1,0,1,1,1
homebrew-cask,175,0,0.48,0,1.22,0,0,0,0,0
homebrew-cask,20562,1,0.64,1,0.15,0,1,3,3,0
homebrew-cask,10825,1,0.64,1,0,0,1,3,3,0
homebrew-cask,25953,1,0.95,0,0.15,0,0,0,0,0
homebrew-cask,34232,1,0.84,0,0.05,0,0,0,0,0
homebrew-cask,3352,0,0.33,1,0.31,0,0,7,0,1
homebrew-cask,944,1,0.5,1,0,0,3,7,0,0
homebrew-cask,6402,0,0.8,0,1.07,0,0,0,0,0
homebrew-cask,7509,0,0,1,0.17,0,0,0,0,0
homebrew-cask,22994,1,0.5,1,0.15,0,0,0,0,0
homebrew-cask,28056,1,0.89,1,0.08,0,1,2,2,0
homebrew-cask,16081,0,0.33,1,0.01,1,0,10,0,1
homebrew-cask,17985,0,0.48,0,0.04,0,0,0,0,0
homebrew-cask,2423,1,0.87,0,0.35,0,0,0,0,0
homebrew-cask,30990,1,0.67,1,0.31,0,1,1,0,0
homebrew-cask,16039,0,0.48,1,0.09,0,1,2,2,0
homebrew-cask,15934,0,0.69,0,0.04,1,1,1,1,0
homebrew-cask,4502,1,0.9,1,0.01,0,0,0,0,0
homebrew-cask,15985,0,0.14,0,0.02,0,0,0,0,0
homebrew-cask,7336,0,0,1,0.35,0,1,1,1,0
homebrew-cask,23195,0,0.47,0,0.35,0,0,0,0,1
homebrew-cask,27744,1,0.64,1,0.1,0,1,3,3,0
homebrew-cask,24837,1,0,0,0.04,0,1,14,0,0
homebrew-cask,23155,0,0.64,1,0.07,0,0,2,2,1
homebrew-cask,5424,1,0.4,1,0.02,0,0,0,0,0
homebrew-cask,35627,1,0.69,1,0.34,0,1,3,3,0
homebrew-cask,12812,0,0.1,1,0.01,0,0,6,3,1
homebrew-cask,32465,1,0.67,1,0.17,0,1,12,0,0
homebrew-cask,15486,0,0.64,1,0.01,0,1,3,3,0
homebrew-cask,16221,0,0.48,0,0.12,0,1,5,0,0
homebrew-cask,3341,0,0,0,0.1,0,1,8,0,0
homebrew-cask,6781,1,0.48,0,0,0,1,10,0,0
homebrew-cask,31827,0,0.5,1,0.37,0,0,12,0,1
homebrew-cask,14120,0,0.15,1,0.08,0,1,3,3,0
homebrew-cask,27291,1,0.75,1,0.3,0,1,3,3,0
homebrew-cask,3626,1,0.9,1,0.23,0,0,0,0,0
homebrew-cask,3318,1,0.97,1,0.19,0,1,1,1,0
homebrew-cask,23061,0,0.64,1,0.01,0,1,3,3,0
homebrew-cask,18881,0,0.48,0,0.24,1,0,0,0,0
homebrew-cask,23195,0,0.47,0,0.35,0,0,0,0,1
homebrew-cask,17791,0,0.48,1,0.03,0,1,3,3,0
homebrew-cask,15204,0,0.61,1,0.18,0,0,2,2,1
homebrew-cask,30450,0,0.8,0,0.38,0,0,0,0,0
homebrew-cask,15766,0,0.64,1,0.01,1,1,2,2,0
homebrew-cask,3582,0,0.86,1,0.04,2,0,7,0,1
homebrew-cask,396,1,0.76,0,0,0,1,8,0,0
homebrew-cask,335,1,0.76,0,0.15,0,0,0,0,0
homebrew-cask,17330,0,0.3,1,0.06,0,1,2,2,0
homebrew-cask,26053,1,0.64,1,0,0,1,3,3,0
homebrew-cask,22083,1,0.48,0,0.1,0,0,0,0,0
homebrew-cask,633,1,0.87,1,0.02,0,0,0,0,0
homebrew-cask,12716,1,0.13,1,0.17,0,1,5,3,0
homebrew-cask,26098,1,0.95,1,0.05,0,0,0,0,0
homebrew-cask,8396,0,0.69,2,0.25,1,0,0,0,0
homebrew-cask,13422,0,0.57,0,0.16,0,0,0,0,0
homebrew-cask,30724,1,0.84,1,0.56,0,1,2,2,0
homebrew-cask,4280,1,0.89,0,0.03,0,0,0,0,0
homebrew-cask,15142,0,0.48,1,1.17,0,0,0,1,1
homebrew-cask,29186,1,0.88,1,0.94,0,1,3,3,0
homebrew-cask,33666,1,0.84,1,0.02,0,1,2,2,0
homebrew-cask,19568,0,0.48,1,0.06,0,1,1,1,0
homebrew-cask,1829,1,0.93,1,0.01,0,1,7,0,0
homebrew-cask,28628,1,0.89,1,0.02,0,1,1,1,0
homebrew-cask,1664,1,0.94,1,0.09,0,1,12,7,0
homebrew-cask,16594,0,0.48,0,0.06,0,1,3,1,0
homebrew-cask,3235,1,0.97,1,0.05,0,1,1,1,0
homebrew-cask,20280,0,0.5,2,0.06,1,0,22,0,1
homebrew-cask,31869,1,0.67,11,0.25,0,8,38,6,0
homebrew-cask,11843,0,0.44,1,0.04,0,1,3,3,0
homebrew-cask,30275,0,0.7,1,0.08,1,0,0,0,1
homebrew-cask,24322,1,0.64,1,0.19,0,1,3,3,0
homebrew-cask,19587,0,0.48,1,0.09,1,1,3,3,0
homebrew-cask,35297,0,0.69,0,0.04,0,0,0,0,0
homebrew-cask,7371,1,0.6,1,0,0,2,3,3,0
homebrew-cask,31920,1,0.84,1,0.05,0,1,2,2,0
homebrew-cask,25323,1,0.64,1,0.01,0,1,3,3,0
homebrew-cask,16389,1,0.36,5,0.15,0,1,0,12,0
homebrew-cask,2037,0,0.5,1,0.13,0,3,7,0,0
homebrew-cask,21944,1,0.5,0,0.14,0,1,1,1,0
homebrew-cask,16134,0,0.3,362,0.71,0,0,0,0,0
homebrew-cask,6148,1,0.48,0,0,0,1,2,2,0
homebrew-cask,29951,1,0.96,1,0.42,0,2,0,10,0
homebrew-cask,24938,1,0.67,1,0.02,0,0,0,0,0
homebrew-cask,17305,0,0.48,1,0.15,0,0,0,0,0
homebrew-cask,15149,0,0.15,1,0.05,0,1,2,2,0
homebrew-cask,25112,0,0.6,1,0.19,1,0,3,3,1
homebrew-cask,9567,0,0.35,0,0.17,1,0,0,0,0
homebrew-cask,9631,1,0.5,1,0.06,0,1,2,2,0
homebrew-cask,11479,1,0.25,1,0.1,0,0,0,0,0
homebrew-cask,8742,1,0.54,1,0.04,0,1,2,2,0
homebrew-cask,18617,0,0.48,0,0.02,0,0,0,0,0
homebrew-cask,10289,1,0.75,1,0.02,0,1,2,2,0
homebrew-cask,28008,0,0.95,0,0.82,2,0,0,0,1
homebrew-cask,4114,1,0.78,0,0.21,0,1,3,3,0
homebrew-cask,1582,1,0.94,1,0,0,1,1,1,0
homebrew-cask,541,1,0.96,1,0.43,0,14,18,4,0
homebrew-cask,16169,0,0.08,1,0.05,0,1,1,1,0
homebrew-cask,6624,1,0.48,0,0,0,1,2,2,0
homebrew-cask,34769,1,0.89,1,0,0,1,7,0,0
homebrew-cask,942,1,0.6,1,0.01,0,1,7,0,0
homebrew-cask,24994,0,0.89,0,0.05,0,0,0,0,1
homebrew-cask,31824,1,0.67,0,0.01,0,0,0,0,0
homebrew-cask,19536,1,0,1,0.09,0,1,3,3,0
homebrew-cask,19732,0,0.48,1,0.9,1,1,3,3,0
homebrew-cask,22939,0,0.64,1,0.02,0,1,3,3,0
homebrew-cask,10614,1,0.86,1,0.01,0,1,1,1,0
homebrew-cask,33089,0,0.69,1,0.06,0,1,1,1,0
homebrew-cask,23157,0,0.64,1,0.04,0,0,1,1,1
homebrew-cask,14071,0,0,0,0.05,1,0,0,0,0
homebrew-cask,27142,0,0.56,1,0.2,1,0,15,0,1
homebrew-cask,6039,1,0.9,1,0.01,0,0,0,0,0
homebrew-cask,31005,1,0.95,1,0.83,0,2,15,0,0
homebrew-cask,2307,1,0.97,1,0.19,0,0,0,0,0
homebrew-cask,33149,0,0.69,1,0.03,0,1,2,2,0
homebrew-cask,21968,1,0.86,1,0.01,0,1,2,2,0
homebrew-cask,26665,1,0.89,1,0.46,0,2,12,0,0
homebrew-cask,11731,1,0.94,0,0.06,0,0,0,0,0
homebrew-cask,10109,1,0.89,0,0.38,0,1,2,2,0
homebrew-cask,9581,1,0.89,0,0.1,0,1,2,2,0
homebrew-cask,27651,1,0.89,1,0.11,0,1,3,3,0
homebrew-cask,33737,0,0.84,1,0.01,0,1,0,14,0
homebrew-cask,25000,0,0.89,0,0.03,0,0,0,0,1
homebrew-cask,15608,0,0.38,1,0.38,0,1,19,0,0
homebrew-cask,12197,0,0.1,1,0.02,0,1,2,2,0
homebrew-cask,18045,0,0.25,1,0.58,0,0,0,0,0
homebrew-cask,16581,0,0.48,0,0.02,0,0,0,0,0
homebrew-cask,30621,0,0.84,1,0.01,0,0,1,1,1
homebrew-cask,995,0,0.33,2,0.14,2,3,7,0,0
homebrew-cask,6923,1,0.86,0,0,0,2,4,3,0
homebrew-cask,26521,0,0.8,1,0.02,0,0,0,0,0
homebrew-cask,30442,0,0.95,2,0.02,0,0,20,12,1
homebrew-cask,33692,1,0.48,1,0.07,0,1,1,1,0
homebrew-cask,18272,0,0.64,1,0.04,1,1,3,3,0
homebrew-cask,28589,1,0.89,1,0,0,1,2,2,0
homebrew-cask,21035,1,0.32,0,0.27,0,0,0,0,0
homebrew-cask,4619,1,0.89,1,0.01,0,0,0,0,0
homebrew-cask,16487,0,0.48,0,0,0,0,0,0,1
homebrew-cask,27353,1,0.64,1,0.23,0,1,5,5,0
homebrew-cask,17212,0,0.48,0,0.06,0,1,2,2,0
homebrew-cask,21643,1,0.75,0,0.1,0,0,0,0,0
homebrew-cask,19739,0,0.65,1,0.11,0,1,2,2,0
homebrew-cask,10410,0,0.73,0,0.23,0,0,0,0,1
