project,pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Nb_Comments,Nb_Commits,LC_added,LC_deleted,classes
angular.js,14185,0,0,18,0.46,0,0,59,59,1
angular.js,7819,0,0,1,15.12,0,0,1,1,1
angular.js,2385,0,0,0,0.38,3,0,0,0,0
angular.js,5179,0,0,0,6.95,2,0,0,0,0
angular.js,2607,1,0.41,2,15.75,0,1,227,101,0
angular.js,3376,0,0,2,183.03,1,1,2,9,0
angular.js,6556,0,0,0,0.01,0,0,0,0,0
angular.js,5329,0,0,2,10.13,3,2,5,2,0
angular.js,315,1,0.33,27,1.98,0,3,77,89,0
angular.js,8807,0,0,1,0.37,6,1,5,0,0
angular.js,15340,1,0.5,1,17.03,0,1,3,2,0
angular.js,5921,0,0,1,0,0,1,1,1,0
angular.js,723,0,0,0,0.82,0,0,0,0,0
angular.js,10864,0,0,2,37.53,0,0,32,13,1
angular.js,9210,0,0.03,3,16.19,0,1,64,8,0
angular.js,5321,0,0,0,0.03,0,0,0,0,0
angular.js,8022,0,0,1,1.35,7,1,0,2,0
angular.js,12781,0,0.02,2,27.98,0,0,8,5,1
angular.js,14598,0,0,1,11.25,2,1,0,1,0
angular.js,5976,0,0.01,5,208.87,0,1,151,205,0
angular.js,760,1,0.41,4,5.92,6,3,203,144,0
angular.js,570,0,0.33,4,1.1,1,3,82,2,0
angular.js,3636,0,0,2,4.8,0,2,93,11,0
angular.js,4292,0,0,0,1.51,0,0,0,0,0
angular.js,2294,0,0,0,12.72,1,0,0,0,0
angular.js,14965,0,0.02,1,1.68,4,1,14,0,0
angular.js,13025,0,0.02,2,35.04,0,1,67,5,0
angular.js,1685,0,0,0,0.05,0,0,0,0,1
angular.js,7128,0,0,1,35.64,0,0,11,0,1
angular.js,1887,0,0,2,41.61,0,3,2,1,0
angular.js,5778,0,0,2,0.12,3,2,17,1,0
angular.js,10275,0,0.02,4,1.35,0,2,54,5,0
angular.js,6293,0,0,0,0.05,0,0,0,0,0
angular.js,5891,0,0,0,66.64,4,0,0,0,0
angular.js,8253,0,0.24,2,32.87,0,1,28,0,0
angular.js,4415,0,0,4,30.72,7,0,6,6,1
angular.js,4959,0,0,11,0.99,2,0,438,76,1
angular.js,12381,0,0.13,0,28.97,0,0,0,0,1
angular.js,15289,1,0.43,2,0.36,0,1,14,1,0
angular.js,109,0,0.32,3,3.77,0,1,150,44,0
angular.js,7569,0,0.16,1,0.03,0,1,2,2,0
angular.js,8700,0,0.25,2,0.04,0,1,6,2,0
angular.js,598,0,0,0,3.14,1,0,0,0,0
angular.js,2454,0,0.01,2,85.49,1,1,70,6,0
angular.js,10475,0,0,1,0.91,3,1,5,7,0
angular.js,6139,0,0,3,0.06,12,1,183,0,0
angular.js,4615,0,0,0,2.74,5,0,0,0,0
angular.js,9938,0,0,1,446.05,0,2,7,1,0
angular.js,1385,0,0,0,0,2,0,0,0,0
angular.js,3518,0,0,0,0.27,0,0,0,0,1
angular.js,14408,0,0,1,0.69,2,1,2,1,0
angular.js,4564,0,0,1,5.15,14,1,9,3,0
angular.js,12558,0,0,2,58.12,0,1,64,6,0
angular.js,3705,0,0.07,14,0.18,0,1,106,75,0
angular.js,7335,0,0,0,2.06,0,0,0,0,1
angular.js,4794,1,0.26,3,0.04,0,3,4,12,0
angular.js,8042,0,0,2,987.52,0,1,19,0,0
angular.js,1454,0,0.14,2,45.13,8,1,3,10,0
angular.js,2085,0,0,1,111.59,0,2,42,1,0
angular.js,2882,0,0.01,1,29.02,1,1,1,1,0
angular.js,2499,0,0,0,0.24,0,0,0,0,0
angular.js,7645,0,0,3,90.4,0,0,194,52,1
angular.js,13479,0,0,811,0,0,144,21456,1268,0
angular.js,10507,0,0,2,75.84,0,4,28,3,0
angular.js,9654,0,0,1,0.36,0,1,1,1,0
angular.js,14185,0,0,18,0.46,0,0,59,59,1
angular.js,1881,0,0,0,4.58,0,0,0,0,0
angular.js,15458,0,0.02,1,0.08,0,1,54,14,0
angular.js,5460,0,0,1,72.71,2,1,1,1,0
angular.js,14742,0,0,1,400.45,0,0,26,2,1
angular.js,1043,0,0.26,4,306.93,0,1,186,206,0
angular.js,8729,0,0.03,2,0.02,5,1,31,1,0
angular.js,15231,1,0.14,1,0.49,0,1,7,19,0
angular.js,9706,0,0.02,3,3.87,0,4,96,57,0
angular.js,13638,0,0.09,1,4.13,0,1,1,1,0
angular.js,4144,0,0.01,4,371.75,4,1,78,0,0
angular.js,12660,0,0,1,676.01,2,0,21,3,1
angular.js,13588,0,0.02,2,0.44,0,1,26,14,0
angular.js,9542,0,0.02,1,0.51,0,1,1,11,0
angular.js,9541,0,0.02,1,0.09,2,1,1,1,0
angular.js,11155,0,0,1,2.67,0,1,1,1,0
angular.js,5609,0,0,2,74.68,4,1,19,5,0
angular.js,5848,0,0,1,0.01,0,1,7,7,0
angular.js,3284,0,0,1,2.09,3,1,2,2,0
angular.js,12381,0,0.13,0,28.97,0,0,0,0,1
angular.js,3985,0,0,1,2.15,4,1,1,1,0
angular.js,1362,0,0,2,152.9,3,1,148,10,0
angular.js,3838,0,0.26,0,14.93,0,0,0,0,0
angular.js,2415,0,0.26,3,6.55,0,1,20,26,0
angular.js,10486,0,0,1,0.18,0,1,1,1,0
angular.js,14699,0,0,2,9.94,6,2,34,1,0
angular.js,4843,0,0,1,5.02,8,1,2,1,0
angular.js,5393,0,0,1,78.95,0,1,1,1,0
angular.js,12417,0,0.43,1,3.15,0,1,0,33,0
angular.js,6698,0,0,1,2.15,5,1,4,0,0
angular.js,9368,0,0.26,5,5.27,9,2,226,1,0
angular.js,572,0,0,2,7.77,2,0,37,2,1
angular.js,674,0,0.41,3,11.72,1,2,31,7,0
angular.js,15098,0,0.02,2,0.76,0,1,37,1,0
