fk_rails,pr_id,First_Status,FirstStatus,Reputation,Changed_file,Evaluation_time,Num_Comments_before_Closed,Num_commits_before_Closed,Num_lines_added,Num_lines_deleted,classes,Label
1,25958,1,Accepted,0.86,1,0.68,0,1,38,0,0,Non-Reopened
1,14157,0,Rejected,0,2,500.3,0,0,29,3,1,Reopened
1,27395,1,Accepted,0.93,5,0.18,0,1,8,8,0,Non-Reopened
1,20511,0,Rejected,0.5,1,3.55,0,0,41,12,1,Reopened
1,22485,0,Rejected,0.79,2,18.44,0,1,3,2,0,Non-Reopened
1,15174,0,Rejected,0.44,2,0.44,1,1,18,1,0,Non-Reopened
1,11404,0,Rejected,0.58,0,0.12,0,0,0,0,0,Non-Reopened
1,13388,0,Rejected,0,1,0,3,0,3,0,1,Reopened
1,13600,0,Rejected,0.33,4,0.63,3,2,3,3,0,Non-Reopened
1,25726,1,Accepted,0.61,2,0.05,0,1,5,5,0,Non-Reopened
1,9042,1,Accepted,0.87,3,41.14,0,1,50,1,0,Non-Reopened
1,21687,1,Accepted,0.86,3,0.6,0,1,2,27,0,Non-Reopened
1,10453,1,Accepted,0.78,1,2.12,0,1,27,1,0,Non-Reopened
1,1309,0,Rejected,0.29,0,0,0,0,0,0,1,Reopened
1,25241,1,Accepted,0.5,2,31.82,0,1,12,2,0,Non-Reopened
1,17112,0,Rejected,0,2,3.16,3,0,15,10,1,Reopened
1,20346,1,Accepted,0.79,4,0.07,0,1,2,59,0,Non-Reopened
1,23001,0,Rejected,0,0,0,1,0,61,0,0,Non-Reopened
1,24837,0,Rejected,0.59,4,0.03,0,0,9,5,1,Reopened
1,15427,1,Accepted,0.84,13,0.09,0,1,17,44,0,Non-Reopened
1,4093,1,Accepted,0.86,1,0.02,0,1,2,0,0,Non-Reopened
1,23484,1,Accepted,0.84,1,0,0,1,4,7,0,Non-Reopened
1,8097,1,Accepted,0.86,2,0.01,0,1,17,1,0,Non-Reopened
1,10379,1,Accepted,0.84,0,0,0,0,28,0,0,Non-Reopened
1,9111,0,Rejected,0.5,3,0.13,0,0,11,1,1,Reopened
1,21341,1,Accepted,0.74,1,0.24,0,1,1,5,0,Non-Reopened
1,12019,0,Rejected,0.74,0,0.01,1,0,0,0,0,Non-Reopened
1,18569,1,Accepted,0.84,1,0.1,0,1,0,1,0,Non-Reopened
1,26833,1,Accepted,0.73,1,0,0,1,1,1,0,Non-Reopened
1,25596,1,Accepted,0.86,1,0.06,0,1,102,42,0,Non-Reopened
1,23861,1,Accepted,0.25,0,0,0,0,4,0,0,Non-Reopened
1,2055,0,Rejected,0.33,0,0.16,1,0,29,0,0,Non-Reopened
1,23527,0,Rejected,0.86,2,5.05,2,1,0,44,0,Non-Reopened
1,6150,1,Accepted,0.71,0,17.87,0,0,89,0,0,Non-Reopened
1,8124,0,Rejected,0.33,2,7.83,6,1,34,2,0,Non-Reopened
1,11575,0,Rejected,0.64,2,0.05,0,1,24,0,0,Non-Reopened
1,4106,0,Rejected,0.66,0,0.17,0,0,53,0,0,Non-Reopened
1,25929,1,Accepted,0.86,3,3.27,0,1,5,7,0,Non-Reopened
1,9490,0,Rejected,0.52,1,0.23,1,1,0,5,0,Non-Reopened
1,22829,1,Accepted,0.67,3,0.67,0,1,24,1,0,Non-Reopened
1,6938,1,Accepted,0.52,1,4.28,0,1,7,2,0,Non-Reopened
1,25668,0,Rejected,0.86,2,0.02,2,0,4,4,1,Reopened
1,25759,1,Accepted,0.86,2,0.47,0,1,12,8,0,Non-Reopened
1,13707,1,Accepted,0.5,1,0.05,0,1,42,2,0,Non-Reopened
1,29191,1,Accepted,0.49,2,6.58,0,1,6,6,0,Non-Reopened
1,14394,0,Rejected,0.4,1,0.07,2,1,28,1,0,Non-Reopened
1,7168,0,Rejected,0,0,0.01,3,0,0,0,1,Reopened
1,26874,1,Accepted,0.83,2,31.79,0,1,21,5,0,Non-Reopened
1,14840,0,Rejected,0.79,1,0.03,1,0,2,2,1,Reopened
1,7724,1,Accepted,0.6,1,0.05,0,1,0,1,0,Non-Reopened
1,17678,1,Accepted,0.5,5,4.86,0,1,9,12,0,Non-Reopened
1,11133,1,Accepted,0.81,1,0.27,0,1,1,18,0,Non-Reopened
1,9020,0,Rejected,0,4,0.02,0,0,62,2,1,Reopened
1,14528,1,Accepted,0.5,1,0.83,0,1,0,0,0,Non-Reopened
1,5161,1,Accepted,0.86,1,0.07,0,1,4,1,0,Non-Reopened
1,14017,0,Rejected,0,2,0.03,2,0,18,0,1,Reopened
1,11044,0,Rejected,0.52,3,182.05,13,1,7,2,0,Non-Reopened
1,25371,1,Accepted,0.86,1,0.07,0,1,0,12,0,Non-Reopened
1,27383,1,Accepted,0.5,0,1.24,0,0,0,0,0,Non-Reopened
1,19442,0,Rejected,0.36,1,0.67,1,0,3,1,1,Reopened
1,15151,1,Accepted,0.84,14,0.26,0,1,7,57,0,Non-Reopened
1,5998,1,Accepted,0.5,0,0,0,0,1,0,0,Non-Reopened
1,15283,1,Accepted,0.5,1,0.08,0,1,5,2,0,Non-Reopened
1,2156,1,Accepted,0.87,1,0.05,0,1,8,0,0,Non-Reopened
1,16914,1,Accepted,0.56,0,2.5,0,0,1,0,0,Non-Reopened
1,20018,1,Accepted,0.76,10,53.35,0,2,68,13,0,Non-Reopened
1,23396,1,Accepted,0.33,1,0.68,0,1,29,0,0,Non-Reopened
1,16011,1,Accepted,0.67,2,2.95,0,1,24,3,0,Non-Reopened
1,24089,0,Rejected,0.65,3,0.02,5,1,43,4,0,Non-Reopened
1,17616,0,Rejected,0,1,11.52,12,2,2,1,0,Non-Reopened
1,17406,0,Rejected,0,1,0.25,3,1,24,2,0,Non-Reopened
1,1630,0,Rejected,0,2,0.02,1,3,285,7,0,Non-Reopened
1,2008,0,Rejected,0.66,0,385,0,0,7,0,0,Non-Reopened
1,6655,0,Rejected,0,1,0.58,0,1,0,2,0,Non-Reopened
1,1469,0,Rejected,0.67,0,0.12,0,0,0,0,1,Reopened
1,15740,0,Rejected,0.25,0,0.01,1,0,51,0,0,Non-Reopened
1,19575,1,Accepted,0.93,0,0.25,0,0,152,0,0,Non-Reopened
1,4687,1,Accepted,0.9,1,0.02,0,1,6,2,0,Non-Reopened
1,8255,0,Rejected,0.79,1,0,0,1,1,1,0,Non-Reopened
1,24730,1,Accepted,0.78,2,0.19,0,1,4,4,0,Non-Reopened
1,10412,1,Accepted,0.78,1,0.36,0,1,3,1,0,Non-Reopened
1,20384,0,Rejected,0.77,4,48.95,11,0,82,17,1,Reopened
1,23793,1,Accepted,0.5,0,0.21,0,0,7,0,0,Non-Reopened
1,2931,1,Accepted,0.67,0,0.01,0,0,0,0,0,Non-Reopened
1,21887,1,Accepted,0.81,2,0.02,0,1,0,2,0,Non-Reopened
1,20955,0,Rejected,0.65,1,0,1,1,13,12,0,Non-Reopened
1,6072,0,Rejected,0.78,0,0.22,0,0,0,0,1,Reopened
1,17069,1,Accepted,0.5,0,147.14,0,0,0,0,0,Non-Reopened
1,26004,1,Accepted,0.93,1,1.28,0,1,0,8,0,Non-Reopened
1,26688,0,Rejected,0.86,2,0.87,2,0,9,18,1,Reopened
1,1104,0,Rejected,0.5,1,0.03,2,0,1,1,1,Reopened
1,13469,1,Accepted,0.68,6,0.04,0,1,1,2,0,Non-Reopened
1,26238,1,Accepted,0.86,2,231.41,0,1,21,29,0,Non-Reopened
1,19015,1,Accepted,0.33,1,0,0,1,5,2,0,Non-Reopened
1,29461,1,Accepted,0.5,2,1.57,0,1,26,1,0,Non-Reopened
1,18639,0,Rejected,0,1,0.44,1,0,8,0,1,Reopened
1,11986,1,Accepted,0.25,1,4.02,0,1,4,0,0,Non-Reopened
1,15512,1,Accepted,0.79,3,0.48,0,1,0,54,0,Non-Reopened
1,21780,1,Accepted,0.74,1,1.55,0,1,17,19,0,Non-Reopened
1,7552,1,Accepted,0.79,3,0.63,0,4,9,13,0,Non-Reopened
1,11006,0,Rejected,0,0,0.54,2,0,9,0,0,Non-Reopened
1,26972,1,Accepted,0.86,2,0.4,0,1,17,8,0,Non-Reopened
1,21014,0,Rejected,0,1,35.17,9,4,1,4,0,Non-Reopened
1,25578,1,Accepted,0.86,7,20.44,0,1,39,20,0,Non-Reopened
1,4575,1,Accepted,0.88,3,0.16,0,1,20,22,0,Non-Reopened
1,23223,0,Rejected,0.81,10,3.62,3,3,5,16,0,Non-Reopened
1,20452,1,Accepted,0.79,6,0.08,0,1,68,17,0,Non-Reopened
1,7813,1,Accepted,0.86,1,0.1,0,1,1,1,0,Non-Reopened
1,27660,1,Accepted,0.74,4,2,0,1,32,7,0,Non-Reopened
1,22383,1,Accepted,0.77,2,0,0,3,0,3,0,Non-Reopened
1,17809,1,Accepted,0.62,1,0.02,0,1,9,1,0,Non-Reopened
1,16713,1,Accepted,0.88,0,0,0,0,0,0,0,Non-Reopened
1,23558,1,Accepted,0.86,1,0.2,0,1,9,3,0,Non-Reopened
1,20358,0,Rejected,0.83,1,0.03,0,0,0,2,1,Reopened
1,28027,0,Rejected,0.72,2,6.67,0,1,2,0,0,Non-Reopened
1,11635,1,Accepted,0.81,0,0.22,0,0,0,0,0,Non-Reopened
1,1199,1,Accepted,0.76,1,0.28,0,1,0,0,0,Non-Reopened
1,29447,1,Accepted,0.5,1,1.86,0,3,5,2,0,Non-Reopened
1,17698,0,Rejected,0.78,0,8.54,4,0,1,0,0,Non-Reopened
1,2256,1,Accepted,0.78,4,0.01,0,1,5,9,0,Non-Reopened
1,10481,0,Rejected,0.72,2,981.48,0,1,7,10,0,Non-Reopened
1,23545,0,Rejected,0.59,2,4.05,1,1,8,3,0,Non-Reopened
1,17185,0,Rejected,0.43,3,128.02,4,4,4,3,0,Non-Reopened
1,27615,0,Rejected,0.86,2,47.58,0,1,13,2,0,Non-Reopened
1,11033,1,Accepted,0.79,1,0.15,0,1,5,5,0,Non-Reopened
1,2689,0,Rejected,0.67,1,9.56,5,0,19,25,1,Reopened
1,24565,0,Rejected,0.87,0,0.01,4,0,0,0,1,Reopened
1,16179,0,Rejected,0.85,1,0.22,3,1,5,4,0,Non-Reopened
1,12743,0,Rejected,0.57,3,0.49,1,0,86,6,1,Reopened
1,13279,0,Rejected,0.14,3,0.01,2,0,11,14,1,Reopened
1,18834,1,Accepted,0.5,2,0.02,0,1,0,1,0,Non-Reopened
1,24632,1,Accepted,0.78,1,0,0,1,0,2,0,Non-Reopened
1,8889,1,Accepted,0.64,3,0.06,0,1,78,2,0,Non-Reopened
1,19324,0,Rejected,0.81,7,16.98,0,0,172,7,1,Reopened
1,25111,0,Rejected,0.52,6,325.03,4,0,147,143,1,Reopened
1,6079,1,Accepted,0.86,1,0,0,1,0,1,0,Non-Reopened
1,20232,0,Rejected,0.72,1,0.01,1,1,6,3,0,Non-Reopened
1,28037,0,Rejected,0.33,1,0.06,2,1,0,1,0,Non-Reopened
1,9837,1,Accepted,0.5,3,0.02,0,1,10,1,0,Non-Reopened
1,7173,1,Accepted,0.77,1,0.05,0,1,1,1,0,Non-Reopened
1,1712,0,Rejected,0.67,0,0,0,0,0,0,0,Non-Reopened
1,5830,1,Accepted,0.5,0,0.02,0,0,7,0,0,Non-Reopened
1,23786,0,Rejected,0.33,1,2.81,4,1,1,1,0,Non-Reopened
1,14247,1,Accepted,0.79,3,116.09,0,1,9,5,0,Non-Reopened
1,13035,0,Rejected,0.78,1,0.02,2,0,0,9,1,Reopened
1,28057,1,Accepted,0.76,2,44.75,0,1,16,0,0,Non-Reopened
1,5102,1,Accepted,0.87,2,0.02,0,2,44,28,0,Non-Reopened
1,25540,1,Accepted,0.78,4,0.01,0,1,38,7,0,Non-Reopened
1,29359,1,Accepted,0.93,1,0.6,0,1,6,0,0,Non-Reopened
1,27879,0,Rejected,0,3,4.76,0,0,20,11,1,Reopened
1,5138,1,Accepted,0.71,0,0.04,0,0,3,0,0,Non-Reopened
1,5520,0,Rejected,0.5,0,90.1,3,0,1,0,0,Non-Reopened
1,18292,0,Rejected,0.5,0,0.01,0,0,0,0,0,Non-Reopened
1,19915,0,Rejected,0.33,1,0.05,1,1,4,0,0,Non-Reopened
1,15498,1,Accepted,0.64,2,0.12,0,1,2,7,0,Non-Reopened
1,19694,1,Accepted,0.71,2,0.28,0,1,2,0,0,Non-Reopened
1,1293,1,Accepted,0.5,1,0.02,0,1,18,4,0,Non-Reopened
1,6588,1,Accepted,0.67,0,0.01,0,0,3,0,0,Non-Reopened
1,1470,0,Rejected,0.82,0,1.09,0,0,5,0,0,Non-Reopened
1,27307,0,Rejected,0.68,2,14.93,10,1,0,8,0,Non-Reopened
1,27539,1,Accepted,0.86,1,0.02,0,2,4,4,0,Non-Reopened
1,17271,1,Accepted,0.72,1,0.04,0,1,9,13,0,Non-Reopened
1,5911,0,Rejected,0,0,0.27,0,0,76,0,0,Non-Reopened
1,17594,0,Rejected,0,2,5.07,0,2,1,2,0,Non-Reopened
1,13822,0,Rejected,0.78,1,0.03,1,1,23,8,0,Non-Reopened
1,10812,0,Rejected,0.81,1,17.67,0,1,32,1,0,Non-Reopened
1,21244,0,Rejected,0.92,2,2.44,0,0,7,1,1,Reopened
1,10067,0,Rejected,0.33,1,21.61,0,1,13,1,0,Non-Reopened
1,8777,1,Accepted,0.77,5,0.14,0,1,1,5,0,Non-Reopened
1,11661,0,Rejected,0.86,1,0,0,0,0,2,1,Reopened
1,3901,1,Accepted,0.67,2,0.03,0,1,0,4,0,Non-Reopened
1,14017,0,Rejected,0,2,0.03,2,0,18,0,1,Reopened
1,1177,1,Accepted,0.78,0,0,0,0,1,0,0,Non-Reopened
1,9871,1,Accepted,0.86,1,0.02,0,1,1,0,0,Non-Reopened
1,28448,1,Accepted,0.87,7,0.82,0,2,229,35,0,Non-Reopened
1,27389,1,Accepted,0.86,11,52.09,0,3,194,239,0,Non-Reopened
1,26678,1,Accepted,0.75,1,0.18,0,1,1,0,0,Non-Reopened
1,28378,1,Accepted,0.93,1,0.68,0,1,4,8,0,Non-Reopened
1,20543,1,Accepted,0.5,1,0.06,0,1,31,0,0,Non-Reopened
1,14315,1,Accepted,0.88,4,2.08,0,1,51,13,0,Non-Reopened
1,22500,1,Accepted,0.93,1,0.14,0,1,0,1,0,Non-Reopened
1,22099,1,Accepted,0.74,1,0.05,0,1,63,0,0,Non-Reopened
1,4112,0,Rejected,0.74,0,2.32,1,0,0,0,1,Reopened
1,24297,1,Accepted,0.44,0,0.17,0,0,0,0,0,Non-Reopened
1,24667,1,Accepted,0.93,1,0,0,1,2,0,0,Non-Reopened
1,26151,1,Accepted,0.86,3,2.51,0,1,4,6,0,Non-Reopened
1,12232,1,Accepted,0.72,4,6.35,0,1,1,16,0,Non-Reopened
1,230,0,Rejected,0,13,40.87,3,0,442,1,1,Reopened
1,7444,1,Accepted,0.5,3,32.94,0,3,0,7,0,Non-Reopened
1,2262,0,Rejected,0.66,0,0,1,0,0,0,1,Reopened
1,15716,0,Rejected,0.62,2,0.21,3,0,21,2,1,Reopened
1,4664,0,Rejected,0.5,1,0.17,2,1,2,1,0,Non-Reopened
1,27018,1,Accepted,0.5,1,0.28,0,1,12,0,0,Non-Reopened
1,18960,1,Accepted,0.5,1,0.01,0,1,15,4,0,Non-Reopened
1,80,0,Rejected,0,1,1.37,0,1,3,5,0,Non-Reopened
1,12089,0,Rejected,0,2,0.85,1,1,1,2,0,Non-Reopened
1,8248,1,Accepted,0.64,2,0.12,0,2,0,5,0,Non-Reopened
1,22032,0,Rejected,0.66,6,0.02,1,1,1,15,0,Non-Reopened
1,25468,0,Rejected,0,4,57.63,0,0,11,11,1,Reopened
1,15688,0,Rejected,0.65,3,494.28,19,1,3,21,0,Non-Reopened
1,28006,1,Accepted,0.33,3,10.18,0,1,21,2,0,Non-Reopened
1,168,0,Rejected,0.71,0,9.36,0,0,0,0,0,Non-Reopened
1,20171,0,Rejected,0.85,6,11.95,0,0,64,32,1,Reopened
1,9072,1,Accepted,0.77,4,31.23,0,1,3,46,0,Non-Reopened
1,19108,0,Rejected,0.2,1,0.01,1,1,1,0,0,Non-Reopened
1,24416,0,Rejected,0,0,5.14,0,0,0,0,0,Non-Reopened
1,8419,0,Rejected,0.72,1,227.7,0,1,49,33,0,Non-Reopened
1,27791,1,Accepted,0.79,1,0.12,0,1,2,2,0,Non-Reopened
1,7547,1,Accepted,0.43,12,10.36,0,1,1,53,0,Non-Reopened
1,4812,0,Rejected,0.79,11,0.65,0,12,1,17,0,Non-Reopened
1,25348,1,Accepted,0.8,1,0.02,0,1,1,1,0,Non-Reopened
1,27479,1,Accepted,0.79,1,0,0,1,1,1,0,Non-Reopened
1,21145,1,Accepted,0.5,0,0.04,0,0,1,0,0,Non-Reopened
1,7294,1,Accepted,0.63,1,0.05,0,1,0,1,0,Non-Reopened
1,14956,1,Accepted,0.79,1,0.15,0,1,4,1,0,Non-Reopened
1,24671,0,Rejected,0,1,0.03,3,1,0,2,0,Non-Reopened
1,24782,0,Rejected,0,0,0.03,2,0,0,0,0,Non-Reopened
1,9197,1,Accepted,0.5,3,19.33,0,1,0,1,0,Non-Reopened
1,23515,1,Accepted,0.86,4,73.05,0,1,2,28,0,Non-Reopened
1,4730,1,Accepted,0.88,1,0.13,0,1,60,1,0,Non-Reopened
1,22160,0,Rejected,0.14,0,1.3,0,0,0,0,1,Reopened
1,14453,0,Rejected,0,4,0.7,1,1,38,0,0,Non-Reopened
1,7954,0,Rejected,0,3,1.07,0,1,0,0,0,Non-Reopened
1,17832,0,Rejected,0.72,14,0.18,2,1,1,133,0,Non-Reopened
1,21724,0,Rejected,0.5,3,0.1,2,1,9,2,0,Non-Reopened
1,7500,0,Rejected,0.87,1,0.01,2,1,0,1,0,Non-Reopened
1,9366,1,Accepted,0.6,3,6.96,0,1,1,1,0,Non-Reopened
1,16188,1,Accepted,0.33,3,1.31,0,4,45,9,0,Non-Reopened
1,18269,1,Accepted,0.5,1,0.1,0,1,16,0,0,Non-Reopened
1,16689,1,Accepted,0.75,1,0.25,0,1,17,2,0,Non-Reopened
1,5436,0,Rejected,0.86,1,0.47,1,1,31,2,0,Non-Reopened
1,28782,0,Rejected,0.5,1,0.23,0,0,3,0,1,Reopened
1,22644,1,Accepted,0.5,1,0,0,1,2,1,0,Non-Reopened
1,14595,0,Rejected,0,2,2.23,0,0,31,1,1,Reopened
1,3320,0,Rejected,0.67,1,0.21,1,0,6,6,1,Reopened
1,23733,1,Accepted,0.64,2,2.29,0,3,98,12,0,Non-Reopened
1,20273,0,Rejected,0.72,1,0.01,0,1,38,1,0,Non-Reopened
1,5056,0,Rejected,0.9,2,0.75,0,1,0,6,0,Non-Reopened
1,9120,1,Accepted,0.82,5,21.16,0,4,25,10,0,Non-Reopened
1,14015,1,Accepted,0.52,1,0,0,1,0,1,0,Non-Reopened
1,21847,0,Rejected,0,2,11.31,0,0,96,1,1,Reopened
1,6349,0,Rejected,0.71,4,0,0,0,34,7,1,Reopened
1,7241,0,Rejected,0.33,1,0,1,0,1,0,1,Reopened
1,17802,1,Accepted,0.5,1,0,0,1,31,2,0,Non-Reopened
1,19628,0,Rejected,0.65,22,0.3,1,1,295,660,0,Non-Reopened
1,4902,0,Rejected,0.74,0,0.26,2,0,2,0,0,Non-Reopened
1,20205,1,Accepted,0.58,0,0.09,0,0,2,0,0,Non-Reopened
1,9825,1,Accepted,0.25,1,0,0,1,48,1,0,Non-Reopened
1,19324,0,Rejected,0.81,7,16.98,0,0,172,7,1,Reopened
1,433,0,Rejected,0.33,0,154.67,3,0,10,0,0,Non-Reopened
1,26756,1,Accepted,0.86,2,0.02,0,1,10,12,0,Non-Reopened
1,9298,1,Accepted,0.81,1,0.09,0,1,0,1,0,Non-Reopened
1,8939,1,Accepted,0.87,2,0.05,0,1,4,0,0,Non-Reopened
1,12536,1,Accepted,0.67,0,0.07,0,0,0,0,0,Non-Reopened
1,6160,1,Accepted,0.88,3,0,0,1,0,5,0,Non-Reopened
1,28284,1,Accepted,0.93,1,0.03,0,1,9,7,0,Non-Reopened
1,12778,0,Rejected,0.63,0,5.85,0,0,0,0,1,Reopened
1,14255,1,Accepted,0.5,2,1.08,0,9,3,5,0,Non-Reopened
1,21693,1,Accepted,0.5,1,0.13,0,1,31,0,0,Non-Reopened
1,26042,1,Accepted,0.49,1,5.74,0,1,1,0,0,Non-Reopened
1,16561,1,Accepted,0.79,2,0.19,0,1,5,0,0,Non-Reopened
1,9239,1,Accepted,0.87,1,0,0,1,0,2,0,Non-Reopened
1,21366,0,Rejected,0.72,2,0,0,0,13,13,1,Reopened
1,11849,0,Rejected,0,0,624.15,4,0,148,0,0,Non-Reopened
1,29265,1,Accepted,0.9,1,0.04,0,1,0,6,0,Non-Reopened
1,4481,0,Rejected,0.43,9,552.81,7,0,0,0,1,Reopened
1,14134,0,Rejected,0,3,5.93,0,2,6,2,0,Non-Reopened
1,17308,0,Rejected,0.69,3,0.03,3,0,3,3,1,Reopened
1,19821,1,Accepted,0.78,1,0.01,0,1,8,9,0,Non-Reopened
1,20285,0,Rejected,0.78,1,0.38,1,1,0,1,0,Non-Reopened
1,5775,0,Rejected,0,4,224.35,0,1,1,0,0,Non-Reopened
1,22993,0,Rejected,0.79,1,0.02,2,0,1,1,1,Reopened
1,20781,0,Rejected,0.67,5,3.73,0,0,47,9,1,Reopened
1,25321,1,Accepted,0.86,1,2.94,0,1,33,10,0,Non-Reopened
1,21125,0,Rejected,0,0,0.07,1,0,28,0,0,Non-Reopened
1,11327,0,Rejected,0.62,0,0.14,3,0,0,0,1,Reopened
1,17792,0,Rejected,0.5,2,0.01,1,0,11,1,1,Reopened
1,20640,0,Rejected,0,2,0.81,0,0,15,0,1,Reopened
1,17125,0,Rejected,0.25,0,0.14,1,0,0,0,1,Reopened
1,21415,0,Rejected,0.5,3,0.21,2,2,5,1,0,Non-Reopened
1,17061,1,Accepted,0.56,1,0.01,0,1,1,1,0,Non-Reopened
1,24776,1,Accepted,0.86,2,0.56,0,1,22,1,0,Non-Reopened
1,23097,1,Accepted,0.86,1,0.14,0,1,56,0,0,Non-Reopened
1,24106,1,Accepted,0.79,1,0.04,0,1,2,2,0,Non-Reopened
1,8694,1,Accepted,0.77,1,0.01,0,1,0,2,0,Non-Reopened
1,2327,1,Accepted,0.37,1,0.11,0,1,16,1,0,Non-Reopened
1,7377,1,Accepted,0.71,0,1.47,0,0,2,0,0,Non-Reopened
1,13352,0,Rejected,0.6,5,0.01,0,1,18,41,0,Non-Reopened
1,3350,1,Accepted,0.5,2,1.07,0,2,1,0,0,Non-Reopened
1,5212,1,Accepted,0.5,1,0.01,0,1,57,8,0,Non-Reopened
1,4845,0,Rejected,0.66,0,0,0,0,7,0,0,Non-Reopened
1,25949,1,Accepted,0.84,7,1.92,0,3,88,11,0,Non-Reopened
1,19506,0,Rejected,0,1,0.07,1,1,3,1,0,Non-Reopened
1,2380,0,Rejected,0.37,1,0.01,3,1,1,1,0,Non-Reopened
1,25311,1,Accepted,0.5,3,0.2,0,1,4,5,0,Non-Reopened
1,15222,0,Rejected,0,2,0.01,7,1,5,0,0,Non-Reopened
1,28103,1,Accepted,0.93,1,0.02,0,1,1,1,0,Non-Reopened
1,27180,0,Rejected,0.79,5,87.65,1,1,221,2,0,Non-Reopened
1,4953,0,Rejected,0.33,0,1.75,3,0,2,0,0,Non-Reopened
1,5915,0,Rejected,0,3,25.06,3,1,9,4,0,Non-Reopened
1,10988,1,Accepted,0.33,0,0.05,0,0,0,0,0,Non-Reopened
1,21275,0,Rejected,0.78,1,0.02,1,1,1,33,0,Non-Reopened
1,26159,1,Accepted,0.86,1,0.33,0,1,16,8,0,Non-Reopened
1,15300,1,Accepted,0.81,16,2.09,0,3,127,34,0,Non-Reopened
1,26842,0,Rejected,0.5,1,0.02,0,0,1,2,1,Reopened
1,24554,0,Rejected,0,2,0.01,2,0,6,1,1,Reopened
1,17815,1,Accepted,0.84,1,13.26,0,1,0,58,0,Non-Reopened
1,14671,1,Accepted,0.81,1,0,0,1,7,0,0,Non-Reopened
1,7464,0,Rejected,0.67,0,2.3,6,0,1,0,0,Non-Reopened
1,14474,1,Accepted,0.83,2,5.26,0,1,1,167,0,Non-Reopened
1,6858,1,Accepted,0.79,1,0.09,0,1,0,2,0,Non-Reopened
1,37,0,Rejected,0.25,5,7.62,0,7,8,1,0,Non-Reopened
1,11888,0,Rejected,0.3,2,9.9,0,1,17,1,0,Non-Reopened
1,13254,0,Rejected,0,0,0.01,0,0,0,0,1,Reopened
1,13388,0,Rejected,0,1,0,3,0,3,0,1,Reopened
1,4746,1,Accepted,0.25,2,1.91,0,2,0,1,0,Non-Reopened
1,11864,0,Rejected,0.44,0,0.1,4,0,20,0,0,Non-Reopened
1,29266,1,Accepted,0.5,1,0.13,0,1,1,1,0,Non-Reopened
1,21632,1,Accepted,0.66,0,3.47,0,0,1,0,0,Non-Reopened
1,22480,1,Accepted,0.46,1,3.5,0,1,6,0,0,Non-Reopened
1,23755,0,Rejected,0,0,0,0,0,16,0,0,Non-Reopened
1,24942,1,Accepted,0.33,1,0.01,0,1,2,2,0,Non-Reopened
1,9361,1,Accepted,0.87,3,0.12,0,1,146,14,0,Non-Reopened
1,14606,0,Rejected,0.6,1,51.96,8,1,2,0,0,Non-Reopened
1,24510,0,Rejected,0.78,5,378.03,0,0,37,19,1,Reopened
1,4387,1,Accepted,0.67,3,4.06,0,1,0,6,0,Non-Reopened
1,27146,1,Accepted,0.59,2,26.86,0,1,10,2,0,Non-Reopened
1,7368,1,Accepted,0.67,3,210.12,0,1,1,1,0,Non-Reopened
1,5573,0,Rejected,0.38,1,39.76,0,3,1,0,0,Non-Reopened
1,3776,1,Accepted,0.87,3,0.47,0,2,2,2,0,Non-Reopened
1,18215,0,Rejected,0.33,0,0.02,2,0,104,0,0,Non-Reopened
1,5894,1,Accepted,0.77,1,0.03,0,1,0,1,0,Non-Reopened
1,107,0,Rejected,0.28,1,0.03,0,1,0,0,0,Non-Reopened
1,17036,0,Rejected,0.72,2,23.91,0,1,45,0,0,Non-Reopened
1,8173,1,Accepted,0.8,1,0.05,0,1,18,10,0,Non-Reopened
1,29493,1,Accepted,0.93,4,1.53,0,1,10,10,0,Non-Reopened
1,3632,1,Accepted,0.67,1,0.01,0,1,12,0,0,Non-Reopened
1,26693,1,Accepted,0.62,8,0.95,0,1,23,9,0,Non-Reopened
1,26969,1,Accepted,0.93,1,0.5,0,1,0,3,0,Non-Reopened
1,19159,1,Accepted,0.8,0,0.05,0,0,1,0,0,Non-Reopened
1,29063,0,Rejected,0.5,2,0.12,0,0,12,2,1,Reopened
1,1469,0,Rejected,0.67,0,0.12,0,0,0,0,1,Reopened
1,2652,1,Accepted,0.67,1,0.01,0,1,0,2,0,Non-Reopened
1,19864,0,Rejected,0.5,1,47.98,0,1,0,1,0,Non-Reopened
1,18381,0,Rejected,0.33,4,3.32,0,3,0,4,0,Non-Reopened
1,8702,1,Accepted,0.84,0,0,0,0,9,0,0,Non-Reopened
1,242,0,Rejected,0.17,2,0.01,1,1,59,2,0,Non-Reopened
1,17934,0,Rejected,0.84,1,0.03,4,0,10,0,1,Reopened
1,27983,0,Rejected,0.33,0,0.32,3,0,0,0,0,Non-Reopened
1,109,0,Rejected,0.33,0,51.1,0,0,11,0,0,Non-Reopened
1,2736,0,Rejected,0.67,2,226.94,0,14,105,10,0,Non-Reopened
1,20757,1,Accepted,0.64,2,51.47,0,2,2,4,0,Non-Reopened
1,11435,1,Accepted,0.81,2,1.9,0,1,11,2,0,Non-Reopened
1,19837,0,Rejected,0.25,2,1.13,2,1,1,4,0,Non-Reopened
1,21694,1,Accepted,0.5,1,0,0,1,16,0,0,Non-Reopened
1,17782,1,Accepted,0.5,0,0.08,0,0,15,0,0,Non-Reopened
