pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Num_Comments_before_Closed,Num_commits_before_Closed,Num_lines_added,Num_lines_deleted,classes
7794,1,0.95,9,0.03,0,3,241,436,0
847,1,0.67,0,0.74,0,0,0,0,0
2528,1,0.67,2,5.55,0,1,19,0,0
13874,1,0.89,2,0.98,0,2,54,49,0
11317,1,0.64,8,0,0,1,2540,356,0
9897,1,0.94,1,0,0,1,1,2,0
7361,1,0.81,2,0.08,0,1,2,2,0
8002,0,0.66,0,0.3,5,0,0,0,1
14739,0,0.92,115,38.55,2,2,5063,9,0
14296,1,0.81,1,0.71,0,1,1,1,0
6332,1,0.95,1,0,0,1,1,1,0
550,1,0.95,3,0,0,1,27,58,0
16352,1,0.97,4,3.76,0,2,8,12,0
3216,1,0.92,123,1.11,0,3,1509,1503,0
2333,1,0.97,12,0,0,2,21,609,0
6489,0,0.01,6742,155.03,0,10000,1422911,21713,0
5975,0,0,2,34.25,0,4,102,78,0
3897,1,0.64,1,0,0,1,1,1,0
4682,0,0.97,2,0.15,0,1,26,1,0
1796,1,0.64,1,0,0,1,1,1,0
16909,1,0.97,3,0.54,0,1,115,0,0
15951,1,0.93,47,0,0,3,6,6169,0
5784,1,0.94,1,0,0,1,2,2,0
16877,0,0.7,1,0.67,1,1,3,2,0
377,1,0.95,3,0,0,1,69,36,0
13161,1,0.8,1,0.05,0,1,1,1,0
3277,1,0.64,1,0.06,0,1,1,1,0
11427,1,0.38,6,0.07,0,3,20,14,0
2142,0,0.4,0,2.94,1,0,0,0,1
14822,0,0,25,7.48,0,4,3346,4,0
5996,1,0.75,12,0.07,0,4,111,35,0
11586,0,0.89,1,0,0,1,1,1,0
8692,1,0.67,3,0,0,2,8641,3489,0
5588,1,0.96,1,0.03,0,2,112,6,0
4379,0,0.64,1,0.01,0,1,1,1,0
14852,1,0.89,3,0.06,0,1,60,0,0
3919,0,0.64,1,0,0,1,1,1,0
13263,1,0.89,1,1.1,0,1,6,0,0
12762,0,0.89,0,4.74,0,0,0,0,1
9733,1,0.89,6,0.13,0,8,40,24,0
11094,1,0.89,1,0,0,2,138,0,0
4101,1,0.97,5,0.01,1,1,27,62,0
167,1,0.89,0,0,0,0,0,0,0
5123,1,0.92,60,0,0,3,297,210,0
16248,0,0.95,23,0.04,0,0,23,23,1
5202,1,0.95,1,0,0,1,1,0,0
7376,1,0.93,0,0,0,0,0,0,0
1251,1,0.95,6,0,0,1,19,5,0
2597,0,0.64,1,0.03,0,1,1,1,0
14996,0,0.64,11,0,0,1,340,184,0
170,1,0.89,0,0.04,0,0,0,0,0
6145,1,0.6,2,5.78,0,5,37,6,0
10905,0,0.85,7,0.25,2,0,7,102,1
14663,1,0.8,8,1.01,0,1,9,9,0
14978,1,0.72,4,0.97,0,4,26,26,0
12606,1,0.94,9,0.7,0,5,42,141,0
826,1,0.95,7,0,0,1,20,11,0
16816,0,0.25,0,0,0,0,0,0,1
1069,1,0.95,10,0,0,3,86,270,0
2444,1,0.97,1,0,0,1,1,1,0
7103,1,0.64,1,0.01,0,1,11,11,0
15906,1,0.54,4,0.04,0,1,7,7,0
838,1,0.97,2,0,0,1,8,1,0
7433,1,0.79,1,0.04,0,2,6,0,0
15686,0,0.25,0,4.92,0,0,0,0,0
14190,1,0.64,1,0.01,0,1,6,20,0
1346,0,0.5,0,0,0,0,0,0,0
15462,0,0.92,272,0,0,0,7625,6643,1
17011,1,0.97,8,0.81,0,6,80,21,0
4807,1,0.97,1,0.03,0,1,20,16,0
11330,0,0.64,4,0.01,0,1,996,0,0
6870,1,0.96,4,0.08,0,2,58,51,0
16940,1,0.95,2,0,0,1,6,6,0
3361,0,0.81,0,0.02,0,0,0,0,0
10331,1,0.89,1,0.42,0,2,6,6,0
330,1,0.89,0,0,0,0,0,0,0
16842,1,0.89,2,1.67,0,2,3,1,0
4134,1,0.92,1,0,0,1,125,0,0
10905,0,0.85,7,0.25,2,0,7,102,1
6279,1,0.95,1,0,0,1,1,1,0
9352,0,0,0,0,0,0,0,0,1
4139,1,0.82,27,0.17,0,7,154,242,0
3528,1,0.94,0,1.9,0,0,0,0,0
5078,1,0.92,3,0,0,1,16,24,0
3042,0,0,0,192.61,0,0,0,0,0
17170,1,0.95,6,0,0,1,33,137,0
15339,1,0.95,1,0,0,1,1,0,0
2413,0,0.83,9,13.01,0,0,15,68,1
17479,1,0.97,1,0.04,0,1,91,68,0
5129,0,0,0,1.9,0,0,0,0,1
13887,1,0.93,1,0.06,0,1,2,2,0
6275,0,0.75,2,0.02,0,0,20,6,1
11311,0,0.64,2,0.65,0,1,26,20,0
13626,0,0,2,0,0,0,35,0,1
6542,1,0.64,1,0.04,0,1,3,1,0
15575,1,0.73,1,0.78,0,1,12,14,0
11647,0,0,406,0.03,0,78,71115,427,0
1318,1,0.97,1,0,0,1,1,1,0
14200,0,0.85,27,0.13,1,0,60,32,1
1831,1,0.97,11,3.49,0,8,1502,1323,0
14970,1,0.75,2,0.27,0,1,2,21,0
17785,0,0.2,1,0.02,0,0,1,1,1
12241,1,0.93,3,0.84,0,4,813,240,0
12281,0,0.5,1,11.16,0,0,2,2,1
12972,0,0.89,0,5.09,0,0,0,0,1
14823,0,0.75,1,0,0,0,1,1,1
4734,1,0.82,3,0.12,0,2,25,18,0
10071,1,0.64,4,1.69,0,2,29,0,0
6678,1,0.94,1,0,0,1,2,3,0
4995,1,0.94,2,0.07,0,2,5,7,0
7421,1,0.82,1,0.59,0,2,15,33,0
6777,1,0.88,3,0.19,0,1,112,105,0
4553,1,0.92,1,0,0,1,1,1,0
3241,1,0.95,22,1,0,9,79,83,0
14210,0,0.8,3,3.76,0,4,32,17,0
4313,1,0.95,2,0,0,1,7,0,0
16326,0,0.25,1,213.81,0,0,41,8,1
8785,0,0.64,6,0.02,0,1,70,106,0
676,1,0.95,2,0,0,3,61,15,0
224,0,0.79,12,9.04,0,1,511,1,0
4195,1,0.64,1,0,0,1,1,1,0
3340,1,0.74,1,4.58,0,1,2,4,0
6722,1,0.92,24,0,0,1,86,42,0
13421,0,0,0,0,0,0,0,0,1
2477,1,0.97,111,0,0,24,13375,493,0
9830,1,0.81,0,0.15,0,0,0,0,0
5421,1,0.64,1,0,0,1,1,1,0
2142,0,0.4,0,2.94,1,0,0,0,1
11591,1,0.83,27,2.83,0,20,2123,13,0
6890,1,0.71,3,2.7,0,7,38,0,0
13433,0,0.81,2,0,0,2,75,293,0
11079,1,0.81,16,0.63,0,1,301,54,0
13499,1,0.89,1,0.08,0,1,15,0,0
3407,1,0.97,1,0,0,1,1,1,0
9409,1,0.89,3,0.13,0,1,30,32,0
9714,0,0,1,12.93,5,1,2,1,0
6492,0,0.01,5737,155.03,0,10000,1226236,21708,0
6622,1,0.64,1,0.02,0,1,4,0,0
701,1,0.95,3,0,0,1,12,12,0
16326,0,0.25,1,213.81,0,0,41,8,1
499,1,0.95,15,0.64,0,6,224,220,0
7610,1,0.93,27,0.12,0,15,119,120,0
12973,0,0.81,27,0.99,0,0,2165,27,1
279,1,0.89,0,1,0,0,0,0,0
5117,1,0.96,3,0.51,0,2,19,19,0
4802,1,0.97,1,0.01,0,1,3,1,0
7025,0,0,1,2.11,0,2,26,17,0
2439,0,0,1,96.96,0,1,2,0,0
6680,1,0.64,19,0.01,0,1,579,180,0
6052,0,0.79,0,2.85,0,0,0,0,1
3886,0,0,7,0.01,0,0,203,15,1
8043,0,0.64,1,0.02,0,0,1,0,1
6128,1,0.87,0,0.06,0,0,0,0,0
11545,1,0.96,11,0.17,0,2,56,25,0
2278,1,0.64,1,0,0,1,1,1,0
17461,0,0.14,0,0.7,1,0,0,0,0
